,0,1,2
453,منعت أستراليا الرعايا الأجانب الموجودين في الصين القارية من الدخول ، وأمرت المواطنين الذين كانوا هناك بالحجر الذاتي. https://t.co/Qlfef8im9t,MSA,0.9859782
454,"الحمدلله حجراً وليس حرباً
الحمدلله طعاماً وليس جوعاً
الحمدلله بيوتاً وليس لجوءاً
الحمدلله دائماً وأبداً
       
وبا… https://t.co/Oq5UPsig2R",MSA,0.9503588
455,نتيجة الحجر المنزلي https://t.co/AKVXbK6rJp,MSA,0.95947254
456,@MeriemMeioum عندك الحق التهويل مقصود و حتى تفشي العدوى كذلك لكل غرض و هدف ،يريد الإستثمار فيه و تحقيق مراده. فلا ي… https://t.co/oZuxX4cMiR,MSA,0.9620828
457,"ارتفاع وفيات ""كورونا"" في الصين إلى 2236 والإصابات المؤكدة تتخطى 75 ألف حالة - https://t.co/r2wWbEKijh",MSA,0.9808569
458,"🔴 #العراق -مخرجات اجتماع مجلس الوزراء العراقي تزامناً مع تفشي فيروس كورونا:
1. الالتزام بتوصيات وقرارات خلية الازمة… https://t.co/mfpTf3n0IO",MSA,0.99333465
459,"وزير الداخلية أنس الصالح / وقيادات الداخلية والحرس الوطني في جولة تفقدية لـ #الحظر_الجزئي
#حظر_التجول_بالكويت
#حياد https://t.co/lsY0pJiMYk",MSA,0.96770936
460,"ما مصير سباق الصين في الفورمولا1 ؟
#LBCINews
https://t.co/5DLTdLlq5Y",MSA,0.97571474
461,@Saeed500gmailc1 @SamiAlharirii لان النصر واعلامه اقبح من كورونا,MSA,0.97076964
462,"#عاجل | 212 حالة اصابة بمرض #الكورونا في #الأردن حتى اليوم الخميس.

#اخبار_نشامى24",MSA,0.93604755
463,استنفار المساجين داخل سجون ايطاليا خوفا من كارونا https://t.co/jGGmtDeA5x,MSA,0.98341864
464,RT @BaqerDarwish: السلطات البحرينية اتخذت تدابير إعلامية لتجنب الانتقادات الحقوقية بدلا من الاستجابة لنداء المفوضيةللدول في الإفراج عن سجنا…,MSA,0.9935034
465,رئيس وحدة التأهب لمخاطر العدوى بمكتب #منظمة_الصحة_العالمية لإقليم شرق المتوسط عبد الناصر أبو بكر: من بين الدول التي… https://t.co/Zi29FK83ZT,MSA,0.9868759
466,"#مسابقه_اسره_الباحه
#مسابقه_اسره_الباحه2

الصين 2019  @CFA_Albaha",MSA,0.9513208
467,"حالات الإصابة بـ #كورونا تقترب من 25 ألف .. وانتشاره أسرع من #السارس
#الصين

https://t.co/Bw6DXM95Tg",MSA,0.9691799
468,"عاجل 🔴
.

.

.
نادي أرسنال الإنجليزي يعلن إصابة مدربه الإسباني أرتيتا بفيروس كورونا .
.

.

.
#بريطانيا",MSA,0.966141
469,@alhurranews الصين هي من عملت على تفشي فيروسها الصيني في العالم لانها تعلم نتائج تفشيه و من ثم تلعب دور مساعدة الدو… https://t.co/vER39QwkIj,MSA,0.98473454
470,RT @ar_khamenei: حادثة [فايروس] #كورونا بلاء عام واختبارٌ للعالم؛ فالحكومات والشعوب تُختبر في هذه الحادثة. لقد تألّق الشعب الإيراني في اختب…,MSA,0.9630316
471,"وزارة الصحة: عزل الطلاب العائدين من #الصين لمدة أسبوعين احترازيا وإجراء جميع الفحوصات اللازمة للتأكد من سلامتهم
#الإخبارية_عاجل",MSA,0.96832186
472,اكثر القطاعات تضرر هي السياحة و الطيران وكقاعدة عامة أي شركة لها تعامل مع الصين سواء شراء او بيع من شركة apple لين… https://t.co/7tu8AE8RN0,MSA,0.9556844
473,"واضاف محافظ #بلجرشي خلال مداخلته مع برنامج ""ياهلا"" بقناة روتانا خليجية ان الوافد تم ضبطه من قبل الجهات الامنية واجر… https://t.co/LXI1PvNRbG",MSA,0.96191126
474,"في زمن #كورونا الإفساد تخطىّ جميع الخطوط الحمراء في عالمنا العربي .. 
بإذن الله نهاية الصبيان ليعود الأمان في الأوط… https://t.co/QY1X0Ai7b4",MSA,0.95264447
475,هل لعنتم الصين اليوم ؟,MSA,0.985887
476,الصين تعزل 11 مليون مواطن وتغلق خدمات النقل العام بسبب تفشي فيروس كورونا https://t.co/jACDypnChy,MSA,0.9828151
477,"مدينتي المعشوقة #نيويورك أحب جمالها وإتساعها و #مطاعم شوارعها وصخبها وإزدحامها

شاهد تطورها بين عامي ١٩٠٠ م إلى ٢٠٢… https://t.co/X10BkaZKJk",MSA,0.96348584
478,"#جندي_الكورونا

جندي يسير في الأرض في خفاء لا توقفه حدود، ولا تستطيع أن تقضي عليه الجيوش والجنود!
كان من دعاء النبي… https://t.co/yWuaLKHara",MSA,0.9901031
479,فعاليات الحجر المنزلي @rvvshed @therealkwwld @awass_7 https://t.co/eKO6i8hOQW,MSA,0.9598052
480,🛑 وزارة الصحة تعلن عدم تسجيل حالات إصابة جديدة اليوم ب #كورونا وتحويل المشتبه فيهم لمراكز العزل.,MSA,0.9897462
481,"بسبب «الفيروس الغامض».. «#الصحة» تقدم نصائح للمسافرين إلى #الصين

https://t.co/2fzhYiyTL5",MSA,0.97400767
482,"الطريقة المثلى للوقاية من فيروس #كورونا 
#Covid_19 https://t.co/CuF4HIpATd",MSA,0.99455345
483,الكورونا // كلام رائع لفضيله الدكتور محمد نوح القضاة https://t.co/U45m5bfJjj via @YouTube,MSA,0.9738057
484,RT @m_alqaddo: باحثون من ثلاث جامعات في أنقرة يتعاونون على دراسة لإنتاج لقاح فيروس كورونا | ترك برس https://t.co/oCP27F5EOg,MSA,0.95109
485,RT @Alhadath_Ymn: شاهد ـ رفع حظر التجول وفتح المساجد أمام المصلين في #حضر_موت ولكن وفق ضوابط https://t.co/Rv0QnhZ345,MSA,0.9827397
486,جامعة #أكسفورد تُغيّر مواعيد الانتهاء من التجارب على لقاح فيروس #كورونا من 4 أشهر لعام https://t.co/DeNdMsVMPq,MSA,0.9749508
487,تتجنّب جهات إدارية ورسمية معنية في أكثر من قضاء الحديث عن تفاصيل تفشي فيروس #كورونا في المنطقة.,MSA,0.9908599
488,:( من حكايات ٨٠ حالة كورونا في مصر https://t.co/aKj9kqa9SW,MSA,0.94382757
489,تستطيعون ان تزيل و تحرق خيم الثورة....لكن لا يمكن ان تزيلها من قلوبنا....هي ستحرقكم قريباً....#ثورة #لبنان_ينتفض #بعد_الكورونا,MSA,0.9738191
490,"تحذير طبي من انتشار #فيروس_كورونا
عبر عد النقود باللعاب
@eshraf_bdi3ah
@moe_gov_sa
@media_ksa
@riyadh_edu
@Media_M_E https://t.co/db9xdIPndJ",MSA,0.9818974
491,"وزير الخارجية الأميركي: "" الصين تهديد رئيسي في هذا العصر"".
على أساس أمريكا منظمة""أطباء بلا حدود!"" أمريكا رأس الإرها… https://t.co/ieBDCdzOkb",MSA,0.95589983
492,@_____Oz______ من الضروري بيان سبب (انتقال الفايروس) في كل حالة من الحالات خارج الصين إذا توفرت المعلومات..,MSA,0.99082804
493,@HaneenAlbusaidi امين 🤪اخبار  الحجر المنزلي,MSA,0.9348231
494,@FitnessTimeSA انا من المقاطعين لوقت اللياقة منذ اكثر من سنة و السبب التقصير في تعقيم الأجهزة بمعنى ( احتمال بنسبة… https://t.co/VxTj3thdKV,MSA,0.93207324
495,سخيف من يعتقد ان روسيا او الصين ستشارك في حرب عالمية ثالثة نصرة لايران ،، مصالح موسكو ويبكين مع واشنطن مضمونة طالما… https://t.co/btwMlvxk59,MSA,0.94410264
496,@cnnarabic اللقاح موجود عند الصين واميركا,MSA,0.9674522
497,"في #برنامج_أخباركم الليلة عند ٨:٣٠م 

مداخلة هاتفية: 
مع أ. أحمد المالكي | @AlmalkiTV1
إعلامي
 
للحديث حول : 
تأجيل… https://t.co/VD2Tnf2Vik",MSA,0.9740389
498,"معرفي: إجراءات استثنائية لـ «شؤون الإقامة» مع انتشار فيروس كورونا.. 
استخراج إذن العمل وتجديد الإقامة للعاملين في ا… https://t.co/ob7hoFg5zp",MSA,0.97780764
499,@Dr_alammar1 ابطال الصحة وجنودنا بكل مكان حفظكم الله وسدد خطاكم وجعلها بموازين حسناتكم .. نحن فخورين بكم .,MSA,0.98242456
500,"قبل تفشي ""كورونا"".. ترامب رفض تعيين 700 موظف في إدارة الفيروسات والبكتيريا
#كورونا
#Covid_19
https://t.co/flRuPW6JLa",MSA,0.9657903
501,بيان المركز الوطني لمكافحة الأمراض (33) بشأن عدم تسجيل اي إصابة جديدة بفيروس كورونا المستجد ليوم الجمعة 10 أبريل 20… https://t.co/rYy3ZfrboP,MSA,0.99633276
502,عندما بدء العراق بتحرك لتنشيط الاقتصاد العراقي بمساعده الصين لخلق الاف فرص العمل وتطوير البنى التحتية وربط العراق ب… https://t.co/f768rEiqvd,MSA,0.9941209
503,فيروس كورونا: الوفيات في أمريكا تتخطى 3 آلاف وإيطاليا تمدد فترة العزل #Coronavirus https://t.co/C2c4eQqDoc,MSA,0.97299576
504,"RT @koronafacts: #لبنان : إرتفاع حصيلة إصابات فيروس كورونا الى 582
إصابات جديدة: 7

#كورونا",MSA,0.96703243
505,RT @2626sept: محافظ تعز يوجه بإغلاق منافذ المحافظة بسبب كورونا https://t.co/F8KstBD3iN,MSA,0.98628926
506,"RT @Mohdalmulla67: حواري مع أخي المحامي محسن بو صليب عن إسقاط القروض وإقتراض الكويت و أداء الوزراء خلال ازمة كورونا
@mohakkem 
 https://t.c…",MSA,0.983752
507,الاغنية التي ساهمت في تفشّي اللغه الانجليزيه بين جيل الثمانينات 😅🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/kOBUbUReIR,MSA,0.9888236
508,#عاجل| ترامب : اتخذنا الإجراءات لمواجهة فيروس كورونا في وقت مبكر,MSA,0.9800371
509,"بالفيديو: مسلم إيغوري يكشف سبب ""فيروس كورونا"" في الصين
https://t.co/JRvuK7sDRJ",MSA,0.9539269
510,"لم نستغرب رفض الاكراد للاتفاقية الصينية والعذر كان اقبح من الفعل نفسه..
كون الاتفاقية لم يصوت عليها بالبرلمان..! 
و… https://t.co/aloT4BiAq7",MSA,0.9889775
511,الأسواق مقبلة على موجة انخفاض جديدة عند افتتاح الأسواق الأوروبية والامريكية والعربية، مع افتتاح الاسواق الآسيوية ال… https://t.co/OiE8uuE5Ab,MSA,0.9880121
512,"وفاة زعيم حزب ""تركيا المستقلة"" بفيروس كورونا https://t.co/2Fh0ni3Xvy",MSA,0.99005985
513,السفارة تشرف منذ الصباح الباكر مع الاخوة المسؤولين في المملكة والفرق المختصة لإجلاء النزلاء من الفنادق التي خصصت لل… https://t.co/s7PIoFq3cE,MSA,0.98559004
514,"عاجل | مصادر للجزيرة: مقتل اثنين من قادة قوات حفتر في قصف مدفعي استهدف موقعهم بمنطقة الوشكة شرق مصراتة

عاجل | أ ف… https://t.co/Tjte9DWuvz",MSA,0.96894985
515,"RT @M__albugaily: مفاجأة من العيار الثقيل !

البروفيسور الأميركي المختص في الأمراض الجرثومية إيلي بربور :
"" حذرت ( مصر ) منذ 7 سنوات من وجو…",MSA,0.9865074
516,"RT @mobashernewss: العثور على جثة شاب كويتي من مواليد ( 1989) متوفياً داخل غرفة نومه في منزله بمنطقة المسايل نتيجة ضربة قوية برأسه

- وجد م…",MSA,0.9635575
517,"رئيس الاتحاد الدولي لكرة القدم يكشف عن الجانب الإيجابي من تفشي كورونا ✅

https://t.co/qyRbmdu4Pr",MSA,0.9810843
518,"هو ليس #هجوم_بيولوجي كما قال علي خامنئي و الناطق الرسمي بإسم حكومة الصين
هو فقط فيروس مجهول جديد على كوكبنا
إنتقلت… https://t.co/KZnuWYPoM4",MSA,0.9811855
519,"عاجل 
ترمب: كان على الصين إبلاغنا لحظة ظهور وباء كورونا",MSA,0.9515983
520,الحكومة الإيرانية تقرر فتح ثلاث منافذ حدودية يوم غد بدون اي دور للحكومة العراقية وشاحنات المواد الغذائية مستمرة بال… https://t.co/vPVpge1LlZ,MSA,0.9763331
521,"@fahadaafet1 دورنا ..
البقاء في ( دورنا )..!

وابطال الصحة لهم صادق دعواتنا ، ونسأل الله لجميع البشرية العافية ..
م… https://t.co/PTeualIdqe",MSA,0.9730435
522,#الحجر_المنزلي https://t.co/NQIi4g7Zfc,MSA,0.9159621
523,@jazannow سلمتم وسلم الله المملكة قبلة المسلمين من كل وباء وشر,MSA,0.94910645
524,مكانة المملكة العربية السعودية وقوة اقتصادها هي التي أنجحت قمة العشرين والتي ترأسها سيدي خادم الحرمين  الشريفين  ال… https://t.co/iH3zgmfbRx,MSA,0.9969796
525,الوطني لمكافحة الأمراض: إجمالي الإصابات بفيروس كورونا 61 و18 حالة شفاء - https://t.co/dOg6LpGVdy https://t.co/g5jdQsqJAO,MSA,0.9930977
526,"اليمن تعاني من فيروس كورونا منذ ٤ سنوات وتبين هذا الفيروس بعد الفحص ونتائج سببه.
السيد عبدربه منصور هادي 
السيد عبد… https://t.co/uy3M6CDiC1",MSA,0.98945856
527,@AhmadDaoud14 نعم يا صديقي الوزير الأول على حق لأنه لا وجود لفايروس كورونا بل يوجد فيروسات اخطر و أشد من كورونا ١ال… https://t.co/jcFCWhV6T2,MSA,0.96499455
528,"مخاوف من عودة موجة وباء ثانية إلى عدة دول آسيوية

#فيروس_كورونا https://t.co/IcnqTH6AZA",MSA,0.9837149
529,@SaudiGOSI متقاعد تجاوز عمره ٦٥ سنه التحق بشركة قبل شهرين وعشرين مع أزمة كورونا فصلته الشركة بحجة توقف مشاريعها وأن… https://t.co/dinjVJyHCt,MSA,0.94969785
530,"من اليوم سنسمع المؤذن يقول :
""صلوا في رحالكم""

""اللهم إن كانت ذنوبنا قد منعتنا من الصلاة في بيتك فإننا نستغفرك من ك… https://t.co/5RzV8WQjzS",MSA,0.9918486
531,"إعلان «#كورونا» حالة طوارئ دولية 
https://t.co/XpWNbz95WU https://t.co/Gxy8ADfTzO",MSA,0.96965224
532,لم تكن #ثورة_يناير تمرد على الأوضاع الاقتصادية التى كانت بالقطع أفضل من الآن، لكنها كانت ثورة على تفشى الفساد والاس… https://t.co/4niS9hD6rM,MSA,0.9960161
533,الاتحاد السعودي يدرس حاليًا فكرة إلغاء قراره السابق الذي تضمن استمرار تواجد 7 محترفين أجانب في الدوري، وذلك بسبب ال… https://t.co/09n9cAGpBV,MSA,0.9856793
534,"@Albahishi93 @Shaimanoor3 @BU_Sadam5G بل عربية يا محمد وبها دمشق 
حاضرة بني أمية التي ساهمت 
بنشر الإسلام إلى الاند… https://t.co/uVA6gVvTIA",MSA,0.9657565
535,كوريا الجنوبية تقرر إرسال طائرتين مستأجرتين لإجلاء رعاياها من إيطاليا التى تزداد فيها حالات الإصابة بكورونا ونقلت و… https://t.co/ijko6cW4Jh,MSA,0.9811203
536,"الوسيلة الأكثر فعالية للوقاية من #كورونا
https://t.co/tmw4YflfCQ https://t.co/28jR9NDYot",MSA,0.99107355
537,"المزرم: لم يتخذ أي قرار
بشأن حظر التجول https://t.co/1hSo2oPqOP",MSA,0.96979874
538,استمراراً لجهودها الإحترازية #بلدية_فيفاء ترفع وتيرة أعمالها الوقائية وقت الحظر عبر تكثيف عمليات التعقيم والتطهير ل… https://t.co/dLoU6cXQdS,MSA,0.9893027
539,"#موسكو: لا مسوّغ لتعليق الطيران من وإلى #الصين
https://t.co/eQFHiDW5zl
#ملحق https://t.co/gJVOL46qcN",MSA,0.98391896
540,@dana1znana الصين😍😍😍😍😍,MSA,0.93811536
541,"ما يحدث في العالم أنما هو جبروت ربك وقوته
لذلك لا تفكر ان اي سلاح او سلطه تستطيع اذ تحكم العالم والله سبحان وتعالى… https://t.co/1NTcqv99ST",MSA,0.9933211
542,ولي العهد ووزير الخارجية الأمريكي يُعبران عن القلق إزاء تفشي فيروس كورونا المستجد حول العالم وضرورة تكاتف الجهود لا… https://t.co/pmEdtC0OCG,MSA,0.9948966
543,@saeedomer0 الصين الشعبيه😂😂😂,MSA,0.9348411
544,"ارتفاع أعداد المصابين بـ""المرض الغامض"" في #الصين
#سكاي_أخبار
https://t.co/8CJm34rUNN",MSA,0.94860876
545,"@M0hnnad الا اجراء واحد لم يطبق وهو #حظر_التجول !!؟؟

مثلا لو طبق من الساعة الثامنة مساء الى الثامنة صباحا ...
فهذه… https://t.co/xmMEpuxD3E",MSA,0.98451334
546,طوابير واختناقات بالمطارات الأمريكية بسبب فحوص كورونا (فيديو) https://t.co/SjnLbUMU2y,MSA,0.9246131
547,رعب كورونا تحذيرات من محاكاة مرض إكس القاتل  .... https://t.co/hgIaWTaV5k,MSA,0.9631292
548,مريضه الكورونا اذا ارادت الرضاعة فا الخطوات التى يجب اتباعها عند الرضاعة  لبس الماسك غسل اليدين جيدا ومسح وجه الطفل… https://t.co/3w5CD6u6GT,MSA,0.9734927
549,جميع أهالي أطفال طيف التوحد هذا الكتيب سيفيدكم جدا استغلوا اوقات الحجر المنزلي بقراءته 💚 https://t.co/gkqL6vZMlK,MSA,0.96422464
550,"#الحجر_المنزلي 

استغفر الله العظيم و أتوب إليه 

#تصبحون_على_خير 🖤",MSA,0.97354513
551,لا ولن اتهم الحكومة بالتقصير .. ولحد الآن اقول ان الحكومة بكافة مكوناتها وعلى راسهم مؤسسة رئاسة الحكومة كانت في الم… https://t.co/gfTZOX0hYD,MSA,0.9826568
552,"مبتعثة سعودية في اليابان تحمل على عاتقها مواجهة «كورونا» https://t.co/yV9T7IC1te
#منتدى_الملك_سلمان_الرسمي
#جريدة_الشعلة",MSA,0.99015933
553,"بعد تفشي #كورونا_الجديد..

#السعودية تتصدر 24 سوقا عالميا في ثقة المستهلك. (الوطن) https://t.co/u6rI5NLS8V",MSA,0.9813804
554,@90aaae04fb024af كورونا عندما يتبدل الحال من حال إلى حال 😕,MSA,0.9791828
555,لوانتشر فايروس قاتل في العالم وأغلقت الدول حدودها وانعزلت خوفًا من الموت، ستنقسم الأمم بالغالب إلى فئتين فئه تمتلك… https://t.co/8M41LNG5sb,MSA,0.974835
556,"ارتفاع ضحايا #كورونا في #الصين إلى 3073 حالة وفاة
https://t.co/AZD3gfmwdT https://t.co/bDkDVysqia",MSA,0.98808694
557,مقارنة بين أعداد ضحايا إيطاليا وبريطانيا خلال أول أسبوعين من تفشي كورونا بهما- الأرقام متقاربة! نسأل الله السلامة https://t.co/SOWX9atADr,MSA,0.98762256
558,@arabqoute الصحة وراحة البال,MSA,0.9031074
559,"لا شماتة في مرض!!!
#فيروس_كورونا",MSA,0.9273801
560,"عاجل.. إصابة اول سوداني بفيروس كورونا... مما أدى إلى وفاة الفيروس.. بسبب ""الدغتوات"" .. والاحباطات التي وجدها.. بالسودان😂😂😂😂",MSA,0.9886673
561,كمية النفط الذي ستأخذه الصين لتعيده لنا مشاريع وخدمات ،  أقل من النفط الذي نعطيه للأردن مجانا لتعيده علينا إرهاب وم… https://t.co/tVErswdIbn,MSA,0.9645882
562,#عاجل | الجزيرة| العدل الفرنسية: أطلقنا سراح 1600 سجين حتى الآن ونعتزم إطلاق 3400 آخرين خوفا من انتشار فيروس كورونا… https://t.co/4yoonIYrqY,MSA,0.9834917
563,زيادة الحرص في وزارة التربية والتعليم بخصوص كورونا ، https://t.co/FJKfYRjRYw,MSA,0.9863848
564,"بالتعاون نحمي مجتمعنا 
لمنع تفشي #كورونا .... #تركيا تقوم بعزل قرى كاملة في عدة الولايات
#ترك_بوست https://t.co/3BUXiVMERT",MSA,0.9395553
565,"• انتبه فهناك قبل المغرب دعوتان مستجابتان :دعوة ""صائم""و""ساعة الإجابة"" ليوم الجمعة
فلا تفوتها ونبه من حولك وأكثر من… https://t.co/NBulaptErN",MSA,0.9737154
566,و اليوم لنا علاقات جيدة مع روسيا و ممتازة مع الصين بعقد إتفاقيات استراتيجية معها نستطيع أن نواجه بها عنهجية إمريكا… https://t.co/zjHV96jyYf,MSA,0.9874992
567,@kasimf يجب ان لا ننسى ان الصين تملك اكثر دولة في العالم في سندات الخزينه الأميركيه وتليها روسيا,MSA,0.9910319
568,"#فيروس_كورونا_الصين
🛑عاااااااجل 🦠🦠🦠🦠🦠🦠🦠🦠
دراسة علمية تشتبه أن الثعابين هي المصدر لهذا الفيروس الجديد… https://t.co/OgZsa0uicN",MSA,0.9267777
569,وزير الصحة باسل الصباح يعلن عن شفاء 19 مصابًا بفيروس #كورونا المستجد والعدد الإجمالي للمتشافين يرتفع إلى 225 متعافي https://t.co/lObZdBZ3tz,MSA,0.989287
570,عصابات إجرامية بالسلفادور تستغل كورونا لارتكاب أعمال عنف https://t.co/OCzND3kxxm https://t.co/EUGya3wlJA,MSA,0.97303224
571,"نعم هناك من توقعوا بأنتشار وباء خطير سيؤثر على البشر  
 1- بيل جيتس 2018 
 2-جيرمي كونيندايك أحد مساعدي أوباما 
 20… https://t.co/q13NAia2nw",MSA,0.9846561
572,"احذر نقمة الله
فإطلاق مايسمى(النُّكَت) في شأن وباء مثل هذا الوباء خطأ عظيم ممن يفعله، دالٌّ على جهل وغفلة عن سنن ال… https://t.co/DnfixH2c6x",MSA,0.97784346
573,من بين الإجراءات الوقائية التي اتخذتها ولاية البليدةلحصر كورونا تنظيم حفل بمناسبة عيد المرأة مساء الأحد للنساء تنشط… https://t.co/ribuqmvmN8,MSA,0.98234886
574,@malkassabi ثالثًا استقطاب الشركات التجارية العالمية التي تصنف من اكبر شركات بالعالم وتسهيل جميع أمورها وهذا الامر… https://t.co/dQJ6Gz27W6,MSA,0.9958383
575,"تفعيل التوعيه عن مرض الكورونا ابتدائيه ومتوسطه ضحى سياله 
#الارشاد_الصحي https://t.co/Pm64oysc1i",MSA,0.97355837
576,"RT @Ayyash_Forum: #ملتقى_آل_عياش_الرسمي

#السعودية_العضمى 

ما فعلته السعوديه في ازمة كورونا ليست بحقوق الإنسان 
تابع الفيديو مع #الاستاذ #…",MSA,0.9671562
577,إن خضوع حكومة حسان دياب لضغوطات نبيه برّي القاسية يعرّض المقيمين في لبنان لخطر صحّي بعد التزام أكثريّة الشعب المقيم… https://t.co/9FmsPDC3GT,MSA,0.98597556
578,"@HasanIsmaik وجهة نظر لكن لا اتفق معها
السؤال الذي يجب التفكير فيه لماذا كل تقريبا مائة عام يظهر فايروس او وباء ويب… https://t.co/OSDsRoN3bV",MSA,0.97055703
579,"@2VECGzp6P3bbW3V @K42tLZEivKr9TLJ 1 مشاركة الزوجة حياة العزابي وتغيير حياته اما للأفضل او للأسوأ. 
2  طلب الرزق وضع… https://t.co/Vg3CS4Zcjj",MSA,0.935787
580,كشف الكورونا في احد المنافذ الليبية😆😆 https://t.co/JqAfNeCA4D,MSA,0.9748921
581,مؤسسة حمد الطبية تعلن عن تخصيص مستشفى حزم مبيريك العام كمرفق لعلاج مرضى فيروس #كورونا كوفيد-19 وذلك اعتباراً من الي… https://t.co/VnltrscNRi,MSA,0.9663472
582,"RT @zaid_bin_aslm: الف مبارك  نجاح  أبنائنا الطلاب
وحفظ الله #قيادتنا_الرشيدة  على الجهود المبذولة في اتخاذ كل سبل الرعاية والاهتمام والحرص…",MSA,0.9516212
583,RT @bu_3umran: فعلاً كان #كورونا مأساةً إنسانية تباينت فيها الشخصياتُ والقامات ، تباينت فيها الرجولة وجدوى الهيئات والمؤسسات ، بل تباينت دو…,MSA,0.9877532
584,الرئيسان الصيني والأمريكي يناقشان تأثير فيروس كورونا على الاقتصاد الصيني: https://t.co/fM2NJsWnpu via @sputnik_ar,MSA,0.979487
585,الذين يتم ادراج أسمائهم في الحجر المنزلي  لماذا لا يتم وضع سوار لهم يوضح التزامهم بالتعليمات   واي شخص يخرج من منزل… https://t.co/RqlQP3enhs,MSA,0.9887096
586,"@noarah__2 يتصدرالمشهدفي هذه الفترةوباء #كارونا عالميا 
وفي هذه البلاد قامت #وزارة_الصحة ودعم اللجان الوطنيةومنها ا… https://t.co/yERAt1r6Cw",MSA,0.96635926
587,عاجل الجزيرة| وزارة الدفاع الأمريكية تعلن ارتفاع عدد الإصابات بفيروس كورونا في صفوفها إلى 4127,MSA,0.97642446
588,"غداً الأربعاء 
1 شعبان 
اللهم باركّ لنا في شعبان وَبلغنا رمضان من غير أن نرى دمعة حبيب ، ولا فِراق غالي ، ولا إستمر… https://t.co/PUmhb8TMMI",MSA,0.97376055
589,المملكة قامت بصفتها دولة الرئاسة لمجموعة العشرين لعام 2020م، بالمساهمة بمبلغ قدره 500 مليون دولار دعمًا منها لهذه ا… https://t.co/wYeRHYfGs7,MSA,0.99453497
590,الجمعية الطبية الكويتية تقوم بزيارة تفقدية فنية مع طاقم من #وزارة_رالصحة ومكافحة وباء #كورونا… https://t.co/zJG0ilxAQT,MSA,0.98062265
591,"⭕ خدمة آخر خبر ⭕ 
 -------------- 
 وزارة الصحة البحرينية: مجموع الإصابات بفيروس #كورونا بلغ 41 بعد تسجيل 3 إصابات… https://t.co/FNac2bcr4s",MSA,0.9526102
592,أنا ومجموعة من العلماء نتشاور هذه الأيام بخصوص لقاح لفايروز كارونا (لاتقلقوا... ).,MSA,0.9018864
593,"اكثروا استغفار وودعاء 

دعاء :

اللهم اني استودعتك بلادي وأهلها، كبارها وصغارها، رجالها ونسائها، شبابها وبناتها، أر… https://t.co/tXzZRcJpcD",MSA,0.98604983
594,RT @MOH_Bahrain: وكيل وزارة الخارجية: كما تم تحديث معلومات المتواجدين في الخارج والراغبين بالعودة إلى البحرين بشكل يومي وتزويد الفريق الوطن…,MSA,0.99101686
595,التقارير تشير الى وجود فايروس #كورونا في #ايران منذ ثلاث اسابيع ..,MSA,0.9867617
596,@magdi_khalil في حلقة امس من الاتجاه المعاكس ذكر مجدي خليل إن الصين خدعت الصين أجرمت الصين قتلت بسبب الكورونا لكن ن… https://t.co/C6Zzg3youE,MSA,0.9739078
597,عاجل | رويترز: الحكومة الإندونيسية تعلن إغلاق المدارس لمدة أسبوعين لمواجهة تفشي فيروس #كورونا,MSA,0.97800475
598,#كورونا_ارحم_من_الفقر_والجوع,MSA,0.9564452
599,"عاجل:🛑
.
.
بناء على ما تقتضيه المصلحة العامة
من صلاحيات إدارات تعليم المناطق

إيقاف جميع الفعاليات والمناشط الطلابي… https://t.co/PnWoaFItkx",MSA,0.99235487
600,@YdRWDoRiSkhOVef @AlsrkhyAlhasny لِكُلّ عَاقِلٍ يُبَرِّرُ لِنَفسِه اتّبَاعَ أستَاذنا الصّدر (رض)، وَبِلِحَاظِ وَبَا… https://t.co/wPC9GfGwio,MSA,0.97961545
601,"&amp;&amp;&amp; ""اجراءات الحكومه الصينيه في احتواء فايروس الكورونا بالقوة على الحدود"" &amp;&amp;&amp; https://t.co/Bb9Jg9XODQ",MSA,0.98081
602,اللهم يا مغيث أغثنا وأبعد الوباء والبلاء عن الكويت اللهم وبعدد قطرات المطر ندعوك ونرجوك أن تحفظ الكويت وأميرها وشعبها من كل مكروه و وباء 🇰🇼,MSA,0.98855865
603,"الصين تعتمد عقار ياباني لعلاج فيروس كورونا .. يحول النتائج الإيجابية إلى سلبية في 4 أيام فقط

#مصر_تستطيع https://t.co/Bho9V3XbZ6",MSA,0.9889064
604,"صورة تثبت ضرورة غسل اليدين للوقاية من فيروس كورونا

https://t.co/cN0pJanRnB",MSA,0.99003404
605,"اسبوعين فقط إما انتشار أو انحسار ..
علينا واجب وطني ديني المكوث بالمنزل واتباع تعليمات وزارة الصحة.. 
حفظ الله مملك… https://t.co/MwA3I9lVjq",MSA,0.93754554
606,RT @Reemalshehri369: #منح_التصنيف_للممارسين_الصحيين6  بسبب كورونا أرجو الغاء الاختبار للصيدلة ومنحنا ترخيص دائم للعمل في الشركات والصيدليات…,MSA,0.963772
607,رئاسة #مجموعة_العشرين_في_السعودية  ترحب بتدشين مبادرة «تسريع الوصول للأدوات الصحية الخاصة بجائحة كوفيد-19»، والتي ت… https://t.co/TlDEhwEt2d,MSA,0.979521
